,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_break_ties,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.06664476394653321,0.007313438345549323,0.037650108337402344,0.00701748756869884,0.584,False,1.9995,"{'gamma': 0.584, 'break_ties': False, 'C': 1.9995}",0.6992636782542029,0.8761178103328443,0.8336251788814923,0.9598525742455006,0.8335069263637204,0.8404732336155523,0.08432974165063446,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,0.07447099685668945,0.00421343835545598,0.04620356559753418,0.002553744778724577,0.544,True,3.2526,"{'gamma': 0.544, 'break_ties': True, 'C': 3.2526}",0.6992636782542029,0.8761178103328443,0.8336251788814923,0.9598525742455006,0.8335069263637204,0.8404732336155523,0.08432974165063446,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,0.21020870208740233,0.08318733768881206,0.17628560066223145,0.1409985962483324,0.708,True,2.5103000000000004,"{'gamma': 0.708, 'break_ties': True, 'C': 2.5103000000000004}",0.6894354695400066,0.8321511061506978,0.8761178103328443,0.9598525742455006,0.8335069263637204,0.838212777326554,0.0876659659441818,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,0.21670689582824706,0.06903341572537605,0.16081557273864747,0.060531473597716934,2.392,True,4.5963,"{'gamma': 2.392, 'break_ties': True, 'C': 4.5963}",0.6349603162203157,0.6349603162203157,0.6883898583033639,0.7386811483197074,0.7863336509949341,0.6966650580117273,0.05914260336112913,47,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4,0.2914567947387695,0.13158720338597932,0.14615297317504883,0.04759243567225625,2.3729999999999998,True,1.2755,"{'gamma': 2.3729999999999998, 'break_ties': True, 'C': 1.2755}",0.6349603162203157,0.6349603162203157,0.6883898583033639,0.7386811483197074,0.7863336509949341,0.6966650580117273,0.05914260336112913,47,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5,0.3559718608856201,0.14983646248700797,0.2057891845703125,0.06491675344348219,4.736000000000001,True,4.2382,"{'gamma': 4.736000000000001, 'break_ties': True, 'C': 4.2382}",0.5146447593854211,0.4440776609379258,0.2545504240172209,0.6883898583033639,0.6348110542727385,0.507294751383334,0.152961409127088,81,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6,0.2145371437072754,0.06755340961752326,0.13422803878784179,0.030724347286742074,1.4869999999999999,False,4.1606,"{'gamma': 1.4869999999999999, 'break_ties': False, 'C': 4.1606}",0.6349603162203157,0.7864518380082112,0.6883898583033639,0.9598525742455006,0.8320502943378436,0.780340976223047,0.11360119226992191,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7,0.16626448631286622,0.06296489769814875,0.10425639152526855,0.08320462166118608,0.6890000000000001,False,1.3326,"{'gamma': 0.6890000000000001, 'break_ties': False, 'C': 1.3326}",0.6894354695400066,0.8321511061506978,0.8336251788814923,0.9598525742455006,0.8335069263637204,0.8297142510362836,0.085615112814719,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8,0.2367554187774658,0.07185296108912835,0.108099365234375,0.03950268595164602,0.23500000000000001,True,3.0429000000000004,"{'gamma': 0.23500000000000001, 'break_ties': True, 'C': 3.0429000000000004}",0.7139303217283312,0.7620922384701913,0.8532477818768943,1.0,0.8777866799791539,0.8414114044109141,0.09915297240381316,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9,0.21047420501708985,0.08247914671605734,0.10056676864624023,0.02192523928219082,2.096,True,1.3315000000000001,"{'gamma': 2.096, 'break_ties': True, 'C': 1.3315000000000001}",0.6349603162203157,0.6883898583033639,0.6883898583033639,0.7386811483197074,0.7863336509949341,0.707350966428337,0.051340623757190326,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10,0.19765281677246094,0.042664013718934295,0.09774618148803711,0.012951641957965884,4.909000000000001,False,4.2948,"{'gamma': 4.909000000000001, 'break_ties': False, 'C': 4.2948}",0.5146447593854211,0.4440776609379258,0.2545504240172209,0.6883898583033639,0.5773502691896257,0.49580259436671154,0.14489512284323017,97,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11,0.27887816429138185,0.17192678749304907,0.17046647071838378,0.11019667119337137,2.114,True,2.4952000000000005,"{'gamma': 2.114, 'break_ties': True, 'C': 2.4952000000000005}",0.6349603162203157,0.6883898583033639,0.6883898583033639,0.7386811483197074,0.7863336509949341,0.707350966428337,0.051340623757190326,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12,0.2149871826171875,0.05918991965020075,0.10990962982177735,0.023630608603721896,3.602,True,3.6192,"{'gamma': 3.602, 'break_ties': True, 'C': 3.6192}",0.5146447593854211,0.5146447593854211,0.36128126453898207,0.6883898583033639,0.6882472016116854,0.5534415686449746,0.12354721109991271,69,1.0,1.0,1.0,1.0,1.0,1.0,0.0
13,0.24569063186645507,0.04996550931298526,0.13063807487487794,0.03078812899710127,2.574,False,4.9908,"{'gamma': 2.574, 'break_ties': False, 'C': 4.9908}",0.6349603162203157,0.577501864379107,0.577501864379107,0.7386811483197074,0.7863336509949341,0.6629957688586343,0.08525832727068823,56,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14,0.20547261238098144,0.05225289327915534,0.0930023193359375,0.016383011385144166,2.668,True,3.5960000000000005,"{'gamma': 2.668, 'break_ties': True, 'C': 3.5960000000000005}",0.6349603162203157,0.577501864379107,0.5146447593854211,0.7386811483197074,0.7863336509949341,0.6504243478598971,0.10025320246646319,62,1.0,1.0,1.0,1.0,1.0,1.0,0.0
15,0.16518769264221192,0.005280680290182607,0.0983797550201416,0.001399843558027316,2.542,False,4.3438,"{'gamma': 2.542, 'break_ties': False, 'C': 4.3438}",0.6349603162203157,0.577501864379107,0.577501864379107,0.7386811483197074,0.7863336509949341,0.6629957688586343,0.08525832727068823,56,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16,0.13847084045410157,0.015523744840876742,0.06924204826354981,0.015312598872300558,2.734,False,0.7676000000000001,"{'gamma': 2.734, 'break_ties': False, 'C': 0.7676000000000001}",0.6349603162203157,0.577501864379107,0.4440776609379258,0.7386811483197074,0.7863336509949341,0.636310928170398,0.12116141176515285,64,1.0,1.0,1.0,1.0,1.0,1.0,0.0
17,0.04173097610473633,0.003211377677551138,0.02101554870605469,0.004487861512061884,0.381,True,3.5687,"{'gamma': 0.381, 'break_ties': True, 'C': 3.5687}",0.6992636782542029,0.8336251788814923,0.8413948256467941,0.9598525742455006,0.8335069263637204,0.8335286366783421,0.08251872876351082,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18,0.13458714485168458,0.007394895428932831,0.06011695861816406,0.0008937894687262519,2.389,False,1.1122,"{'gamma': 2.389, 'break_ties': False, 'C': 1.1122}",0.6349603162203157,0.6349603162203157,0.6883898583033639,0.7386811483197074,0.7863336509949341,0.6966650580117273,0.05914260336112913,47,1.0,1.0,1.0,1.0,1.0,1.0,0.0
19,0.13424501419067383,0.004195754837255489,0.06223745346069336,0.004480485988513848,2.435,True,0.8843000000000001,"{'gamma': 2.435, 'break_ties': True, 'C': 0.8843000000000001}",0.6349603162203157,0.577501864379107,0.6349603162203157,0.7386811483197074,0.7863336509949341,0.6744874592268759,0.0763693603598486,53,1.0,1.0,1.0,1.0,1.0,1.0,0.0
20,0.13371062278747559,0.005785148400176653,0.06552295684814453,0.00522090347489342,4.343000000000001,False,2.4234000000000004,"{'gamma': 4.343000000000001, 'break_ties': False, 'C': 2.4234000000000004}",0.5146447593854211,0.4440776609379258,0.2545504240172209,0.6883898583033639,0.6348110542727385,0.507294751383334,0.152961409127088,81,1.0,1.0,1.0,1.0,1.0,1.0,0.0
